教科書名,学年,節,単元,単語,意味
New Horizon,中1,0,1,do,〜する
New Horizon,中1,0,1,like,好き
New Horizon,中1,0,1,tennis,テニス
New Horizon,中1,0,1,yes,はい
New Horizon,中1,0,1,basketball,バスケットボール
New Horizon,中2,0,1,experience,経験
New Horizon,中2,0,1,actually,実は
New Horizon,中2,0,1,instant,即席の
New Horizon,中2,0,1,noodle(s),麺
New Horizon,中2,0,1,by the way,ところで
New Horizon,中2,0,1,same,同じ
New Horizon,中1,0,2,apple,りんご
New Horizon,中1,0,2,bat,コウモリ、バット
New Horizon,中1,0,2,cat,猫
New Horizon,中1,0,2,dog,犬
New Horizon,中1,0,2,egg,卵
New Horizon,中1,0,2,flower,花
New Horizon,中1,0,2,gorilla,ゴリラ
New Horizon,中1,0,2,horse,馬
New Horizon,中1,0,2,ink,インク
New Horizon,中1,0,2,jump,跳ぶ
New Horizon,中1,0,2,koala,コアラ
New Horizon,中1,0,2,log,丸太
New Horizon,中1,0,2,monkey,猿
New Horizon,中1,0,2,net,ネット
New Horizon,中1,0,2,octopus,タコ
New Horizon,中1,0,2,pan,鍋、フライパン
New Horizon,中1,0,2,queen,女王
New Horizon,中1,0,2,rabbit,ウサギ
New Horizon,中1,0,2,snake,ヘビ
New Horizon,中1,0,2,tree,木
New Horizon,中1,0,2,umbrella,傘
New Horizon,中1,0,2,sign,標識
New Horizon,中1,0,2,wolf,オオカミ
New Horizon,中1,0,2,fox,キツネ
New Horizon,中1,0,2,zipper,ジッパー、ファスナー
New Horizon,中1,0,2,city,市、都市
New Horizon,中1,0,2,gym,体育館
New Horizon,中1,0,2,apron,エプロン
New Horizon,中1,0,2,evening,夕方、晩
New Horizon,中1,0,2,ice,氷
New Horizon,中1,0,2,ocean,海
New Horizon,中1,0,2,uniform,制服
New Horizon,中1,0,2,milk,牛乳、ミルク
New Horizon,中1,0,2,pen,ペン
New Horizon,中1,0,2,box,箱
New Horizon,中1,0,2,bag,バッグ、かばん
New Horizon,中1,0,2,desk,机
New Horizon,中1,0,2,bed,ベッド
New Horizon,中1,0,2,fan,扇、ファン
New Horizon,中1,0,2,ten,10
New Horizon,中1,0,2,sun,太陽
New Horizon,中1,0,2,run,走る
New Horizon,中1,0,2,hat,帽子
New Horizon,中1,0,2,hot,熱い
New Horizon,中1,0,2,cup,カップ
New Horizon,中1,0,2,cap,帽子（ふちのない）
New Horizon,中1,0,2,map,地図
New Horizon,中1,0,2,cut,切る
New Horizon,中1,0,3,red,赤、赤い
New Horizon,中1,0,3,P.E.,体育
New Horizon,中1,0,3,play,（スポーツなどを）する、遊ぶ
New Horizon,中1,0,3,soccer,サッカー
New Horizon,中1,0,3,have,持っている
New Horizon,中1,0,3,want,欲しい
New Horizon,中1,1,1,call,～と呼ぶ
New Horizon,中1,1,1,South Africa,南アフリカ
New Horizon,中1,1,1,love,～を愛する、～が大好きだ
New Horizon,中1,1,1,everyone,みんな、全員
New Horizon,中1,1,1,me,私を、私に
New Horizon,中1,1,1,from,～から、～出身
New Horizon,中1,1,1,Japanese,日本の、日本人、日本語
New Horizon,中1,1,1,sweet(s),甘いもの、お菓子
New Horizon,中1,1,1,and,～と、そして
New Horizon,中1,1,1,too,～もまた
New Horizon,中1,1,1,join,～に加わる
New Horizon,中1,1,1,club,クラブ、部
New Horizon,中1,1,1,like,好き
New Horizon,中1,1,1,play,（スポーツや楽器の演奏を）する
New Horizon,中1,1,1,Call me ～,私を～と呼んで
New Horizon,中1,1,1,want to,～したい
New Horizon,中1,1,1,I'm,I am の短縮
New Horizon,中1,1,1,be from,～出身
New Horizon,中2,1,1,golden,金色の
New Horizon,中2,1,1,holiday(s),休日、休暇
New Horizon,中2,1,1,Singapore,シンガポール
New Horizon,中2,1,1,flight,飛行機の便
New Horizon,中2,1,1,arrive(s),到着する
New Horizon,中2,1,1,airport,空港
New Horizon,中2,1,1,soon,すぐに
New Horizon,中2,1,1,"the Golden Week"" holidays""",ゴールデンウィーク
New Horizon,中2,1,1,See you,またね
New Horizon,中3,1,1,discover,発見する
New Horizon,中3,1,1,side,側面、側
New Horizon,中3,1,1,finally,ついに、ようやく
New Horizon,中3,1,1,musical,ミュージカル
New Horizon,中3,1,1,actor,俳優
New Horizon,中3,1,1,The Lion King,ライオンキング
New Horizon,中3,1,1,fashion,ファッション、流行
New Horizon,中3,1,1,regional,地域の
New Horizon,中3,1,1,been,be動詞の過去分詞形
New Horizon,中3,1,1,martial arts,武道
New Horizon,中1,1,2,fan,ファン
New Horizon,中1,1,2,often,しばしば、よく
New Horizon,中1,1,2,with,～と一緒に
New Horizon,中1,1,2,but,しかし、でも
New Horizon,中1,1,2,rugby,ラグビー
New Horizon,中1,1,2,watch,～を見る
New Horizon,中1,1,2,friend,友達
New Horizon,中1,1,2,great,すばらしい、すごい
New Horizon,中1,1,2,piano,ピアノ
New Horizon,中1,1,2,baseball,野球
New Horizon,中1,1,2,soccer,サッカー
New Horizon,中1,1,2,guitar,ギター
New Horizon,中1,1,2,violin,バイオリン
New Horizon,中1,1,2,music,音楽
New Horizon,中1,1,2,don't,do not の短縮
New Horizon,中2,1,2,will,～だろう、～するつもりだ
New Horizon,中2,1,2,excited,わくわくして
New Horizon,中2,1,2,seafood,シーフード、魚介類
New Horizon,中2,1,2,reservation,予約
New Horizon,中2,1,2,you'll,you will の短縮形
New Horizon,中2,1,2,I'll,I will の短縮形
New Horizon,中3,1,2,foreigner(s),外国人
New Horizon,中3,1,2,ever,今までに、かつて
New Horizon,中3,1,2,Pokémon,ポケモン
New Horizon,中1,1,3,comic,マンガ
New Horizon,中1,1,3,draw,（絵を）描く
New Horizon,中1,1,3,anime,アニメ
New Horizon,中1,1,3,so,それで、だから
New Horizon,中1,1,3,about,～について
New Horizon,中1,1,3,lesson,レッスン、授業
New Horizon,中1,1,3,in,～の中に
New Horizon,中1,1,3,art,美術
New Horizon,中1,1,3,how,どのように
New Horizon,中1,1,3,school,学校
New Horizon,中1,1,3,now,今
New Horizon,中1,1,3,take,受ける、取る
New Horizon,中1,1,3,swimming,水泳
New Horizon,中1,1,3,How about you?,あなたはどうですか？
New Horizon,中2,1,3,meter(s),メートル
New Horizon,中2,1,3,tall,背が高い
New Horizon,中2,1,3,weigh(s),～の重さがある
New Horizon,中2,1,3,ton(s),トン
New Horizon,中2,1,3,found,見つけた
New Horizon,中2,1,3,language(s),言語
New Horizon,中2,1,3,dollar(s),ドル
New Horizon,中2,1,3,example,例
New Horizon,中2,1,3,communicate,意思疎通する
New Horizon,中2,1,3,for example,例えば
New Horizon,中3,1,3,global,世界的な
New Horizon,中3,1,3,genre(s),ジャンル
New Horizon,中3,1,3,adventure,冒険
New Horizon,中3,1,3,adult(s),大人
New Horizon,中3,1,3,quality,質
New Horizon,中3,1,3,animation,アニメーション
New Horizon,中3,1,3,drawing(s),絵、描画
New Horizon,中3,1,3,delicate,繊細な
New Horizon,中3,1,3,addition,追加
New Horizon,中3,1,3,match(es),合う
New Horizon,中3,1,3,positive,前向きな、肯定的な
New Horizon,中1,1,4,shop,店
New Horizon,中1,1,4,cherry,さくらんぼ
New Horizon,中1,1,4,think,考える
New Horizon,中1,1,4,this,これ
New Horizon,中1,1,4,white,白
New Horizon,中1,1,4,photo,写真
New Horizon,中1,1,4,sing,歌う
New Horizon,中1,1,4,black,黒
New Horizon,中1,1,4,fish,魚
New Horizon,中1,1,4,lunch,昼食
New Horizon,中1,1,4,king,王
New Horizon,中1,1,4,math,数学
New Horizon,中1,1,4,English,英語
New Horizon,中1,1,4,strong,強い
New Horizon,中1,1,4,bath,風呂
New Horizon,中1,1,4,clock,時計
New Horizon,中1,1,4,cake,ケーキ
New Horizon,中1,1,4,we,私たちは
New Horizon,中1,1,4,rice,米、ごはん
New Horizon,中1,1,4,home,家
New Horizon,中1,1,4,cute,かわいい
New Horizon,中1,1,4,lake,湖
New Horizon,中1,1,4,bike,自転車
New Horizon,中1,1,4,game,ゲーム
New Horizon,中1,1,4,shrine,神社
New Horizon,中1,1,4,nose,鼻
New Horizon,中1,1,4,shape,形
New Horizon,中2,1,4,painting(s),絵
New Horizon,中2,1,4,wall(s),壁
New Horizon,中2,1,4,surprised,驚いた
New Horizon,中2,1,4,area,地域、区域
New Horizon,中2,1,4,India,インド
New Horizon,中2,1,4,culture(s),文化
New Horizon,中2,1,4,Chinatown,チャイナタウン
New Horizon,中2,1,4,mosque,モスク
New Horizon,中2,1,4,Hindu,ヒンズー教（の）
New Horizon,中2,1,4,onion-shaped,タマネギ型の
New Horizon,中3,1,4,ignore,無視する
New Horizon,中3,1,4,existence,存在
New Horizon,中3,1,4,root(s),根、起源
New Horizon,中3,1,4,drawn,描かれた
New Horizon,中3,1,4,express(ed),表現された
New Horizon,中3,1,4,movement,動き
New Horizon,中3,1,4,scroll(s),絵巻物
New Horizon,中3,1,4,technique(s),技術、技巧
New Horizon,中3,1,4,influence(d),影響を与えた
New Horizon,中3,1,4,taste,味
New Horizon,中3,1,4,link(ed),関連している
New Horizon,中3,1,4,entirely,完全に
New Horizon,中1,2,1,class,クラス、組、授業
New Horizon,中1,2,1,our,私たちの
New Horizon,中1,2,1,Canada,カナダ
New Horizon,中1,2,1,America,アメリカ
New Horizon,中1,2,1,Ms.,～さん、～先生（女性）
New Horizon,中1,2,1,Mr.,～さん、～先生（男性）
New Horizon,中1,2,1,he,彼は、彼が
New Horizon,中1,2,1,she,彼女は、彼女が
New Horizon,中1,2,1,new,新しい
New Horizon,中1,2,1,teacher,先生
New Horizon,中1,2,1,on,～の上に、～で
New Horizon,中1,2,1,team,チーム
New Horizon,中1,2,1,at,～で、～に
New Horizon,中1,2,1,cool,かっこいい、涼しい
New Horizon,中1,2,1,be good at,～が得意だ
New Horizon,中1,2,1,isn't,is not の短縮形
New Horizon,中1,2,1,he's,he is の短縮
New Horizon,中1,2,1,she's,she is の短縮
New Horizon,中2,2,1,especially,特に
New Horizon,中2,2,1,order,注文する
New Horizon,中2,2,1,topping,トッピング
New Horizon,中2,2,1,various,さまざまな
New Horizon,中2,2,1,flavor(s),風味
New Horizon,中2,2,1,soy sauce,しょうゆ
New Horizon,中2,2,1,salt,塩
New Horizon,中2,2,1,and so on,など
New Horizon,中3,2,1,already,すでに、もう
New Horizon,中3,2,1,essay,作文、エッセイ
New Horizon,中3,2,1,yet,（疑問文で）もう、（否定文で）まだ
New Horizon,中3,2,1,ethical,倫理的な
New Horizon,中3,2,1,designer,デザイナー
New Horizon,中3,2,1,interview,インタビュー、面接
New Horizon,中3,2,1,message,メッセージ
New Horizon,中3,2,1,sleep(ing),眠っていること
New Horizon,中1,2,2,Chinese,中国の、中国人、中国語
New Horizon,中1,2,2,cannot,～できない
New Horizon,中1,2,2,some,いくつかの、いくらかの
New Horizon,中1,2,2,parent,親
New Horizon,中1,2,2,China,中国
New Horizon,中1,2,2,food,食べ物
New Horizon,中1,2,2,father,父
New Horizon,中1,2,2,can,～できる
New Horizon,中1,2,2,make,作る
New Horizon,中1,2,2,very,とても
New Horizon,中1,2,2,well,上手に、よく
New Horizon,中1,2,2,that,あれ、それ
New Horizon,中1,2,2,read,読む（現在形）
New Horizon,中1,2,2,really,本当に
New Horizon,中1,2,2,see,見る、会う、わかる
New Horizon,中1,2,2,I see.,なるほど、分かりました
New Horizon,中1,2,2,that's,that is の短縮
New Horizon,中1,2,2,can't,cannnotの短縮形
New Horizon,中2,2,2,speech,スピーチ
New Horizon,中2,2,2,sometime,いつか、ある時
New Horizon,中2,2,2,if,もし～ならば
New Horizon,中2,2,2,add,加える
New Horizon,中2,2,2,butter,バター
New Horizon,中2,2,2,would love to,ぜひ～したい
New Horizon,中3,2,2,"accessory, accessories",アクセサリー、装飾品
New Horizon,中3,2,2,recycled,リサイクルされた
New Horizon,中3,2,2,eco-friendly,環境に優しい
New Horizon,中3,2,2,become,〜になる
New Horizon,中3,2,2,impact,影響
New Horizon,中3,2,2,since,〜以来
New Horizon,中3,2,2,Olivia,オリビア
New Horizon,中3,2,2,SDGs,持続可能な開発目標
New Horizon,中1,2,3,excuse,～を許す、すみません
New Horizon,中1,2,3,oops,おっと、しまった
New Horizon,中1,2,3,here,ここに、ここで
New Horizon,中1,2,3,welcome,ようこそ、どういたしまして
New Horizon,中1,2,3,your,あなた（たち）の
New Horizon,中1,2,3,thank,～に感謝する
New Horizon,中1,2,3,it,それ
New Horizon,中1,2,3,bird,鳥
New Horizon,中1,2,3,it's,"	it is の短縮"
New Horizon,中1,2,3,Excuse me.,ちょっとすみません。
New Horizon,中1,2,3,Here you are.,はいどうぞ。
New Horizon,中1,2,3,thank you,ありがとう
New Horizon,中1,2,3,You're welcome.,どういたしまして。
New Horizon,中1,2,3,you're,you are の短縮
New Horizon,中2,2,3,interested,興味がある
New Horizon,中2,2,3,forget,忘れる
New Horizon,中2,2,3,kind(s),種類
New Horizon,中2,2,3,#NAME?,～に基づいた
New Horizon,中2,2,3,because,なぜなら
New Horizon,中2,2,3,thick,厚い、(スープなどが)濃い
New Horizon,中2,2,3,recommended,おすすめの
New Horizon,中2,2,3,manufacturer(s),製造業者
New Horizon,中2,2,3,early,早く
New Horizon,中2,2,3,be interested in,～に興味がある
New Horizon,中2,2,3,... kind(s) of,～の種類
New Horizon,中3,2,3,morally,道徳的に
New Horizon,中3,2,3,clothing,衣類
New Horizon,中3,2,3,"company, companies",会社
New Horizon,中3,2,3,chemical(s),化学薬品
New Horizon,中3,2,3,lead(s),（〜に）つながる
New Horizon,中3,2,3,less,より少ない
New Horizon,中3,2,3,negative,否定的な、悪い
New Horizon,中3,2,3,animal-free,動物由来でない
New Horizon,中3,2,3,include,含む
New Horizon,中3,2,3,vegan,ビーガンの、完全菜食主義の
New Horizon,中3,2,3,leather,革
New Horizon,中3,2,3,avoid,避ける
New Horizon,中3,2,3,wool,羊毛、ウール
New Horizon,中3,2,3,fur,毛皮
New Horizon,中1,2,4,e-mail,Eメール
New Horizon,中1,2,4,May,5月
New Horizon,中1,2,4,green,緑
New Horizon,中1,2,4,tea,お茶
New Horizon,中1,2,4,blue,青
New Horizon,中1,2,4,juice,ジュース
New Horizon,中1,2,4,train,電車
New Horizon,中1,2,4,rain,雨
New Horizon,中1,2,4,glue,のり
New Horizon,中1,2,4,fruit,果物
New Horizon,中1,2,4,beef,牛肉
New Horizon,中1,2,4,sea,海
New Horizon,中1,2,4,season,季節
New Horizon,中1,2,4,peach,桃
New Horizon,中1,2,4,zoo,動物園
New Horizon,中1,2,4,book,本
New Horizon,中1,2,4,room,部屋
New Horizon,中1,2,4,classroom,教室
New Horizon,中1,2,4,swimming pool,プール
New Horizon,中1,2,4,cook,料理する
New Horizon,中1,2,4,cooking,料理すること
New Horizon,中1,2,4,textbook,教科書
New Horizon,中1,2,4,notebook,ノート
New Horizon,中1,2,4,day,日、1日
New Horizon,中1,2,4,beach,浜辺
New Horizon,中1,2,4,speak,話す
New Horizon,中1,2,4,rainy,雨の
New Horizon,中1,2,4,cheese,チーズ
New Horizon,中1,2,4,today,今日
New Horizon,中1,2,4,usually,ふだん、いつもは
New Horizon,中1,2,4,drink,飲む
New Horizon,中1,2,4,green tea,緑茶
New Horizon,中2,2,4,reflect,反映する
New Horizon,中2,2,4,climate(s),気候
New Horizon,中2,2,4,lives,life の複数形
New Horizon,中2,2,4,creativity,創造性
New Horizon,中2,2,4,chef(s),シェフ
New Horizon,中2,2,4,foreign,外国の
New Horizon,中2,2,4,variation(s),バリエーション、変化
New Horizon,中2,2,4,Italy,イタリア
New Horizon,中2,2,4,create(d),創造する、作った
New Horizon,中2,2,4,sauce,ソース
New Horizon,中2,2,4,change(s),変化する（動詞）、変化（名詞）
New Horizon,中2,2,4,come from,～から来る、～の出身である
New Horizon,中2,2,4,Here is ...,ここに～があります
New Horizon,中2,2,4,name ... after ~,～にちなんで...と名付ける
New Horizon,中3,2,4,moreover,その上、さらに
New Horizon,中3,2,4,worker(s),労働者
New Horizon,中3,2,4,developing,発展途上の
New Horizon,中3,2,4,condition(s),状況、状態
New Horizon,中3,2,4,wage(s),賃金
New Horizon,中3,2,4,working,労働
New Horizon,中3,2,4,fair,公正な
New Horizon,中3,2,4,prohibit,禁止する
New Horizon,中3,2,4,labor,労働
New Horizon,中3,2,4,responsible,責任がある
New Horizon,中3,2,5,ethical,倫理的な
New Horizon,中3,2,5,vegan leather,ヴィーガンレザー
New Horizon,中3,2,5,recycled tires,廃タイヤ
New Horizon,中3,2,5,waterproof,防水の
New Horizon,中3,2,5,actually,実は
New Horizon,中3,2,5,wasted,むだになっている
New Horizon,中2,2,6,traveler,旅行者
New Horizon,中2,2,6,may,～してもよい
New Horizon,中2,2,6,ask,尋ねる、頼む
New Horizon,中2,2,6,favor,親切な行為、願い
New Horizon,中2,2,6,resident,居住者
New Horizon,中2,2,6,could,canの過去形
New Horizon,中2,2,6,menu,メニュー
New Horizon,中2,2,6,ask ... a favor,～にお願いをする
New Horizon,中2,2,6,Say cheese!,はい、チーズ！
New Horizon,中1,3,1,symbol,記号、象徴
New Horizon,中1,3,1,for,～のために
New Horizon,中1,3,1,interesting,おもしろい
New Horizon,中1,3,1,favorite,お気に入りの
New Horizon,中1,3,1,character,登場人物、キャラクター
New Horizon,中1,3,1,also,～もまた
New Horizon,中1,3,1,what,何
New Horizon,中1,3,1,family,家族
New Horizon,中1,3,1,who,誰
New Horizon,中1,3,1,why,なぜ
New Horizon,中1,3,1,brave,勇敢な
New Horizon,中1,3,1,kind,親切な
New Horizon,中1,3,1,what's,what is の短縮
New Horizon,中1,3,1,who's,who is の短縮
New Horizon,中2,3,1,career,職業、経歴
New Horizon,中2,3,1,information,情報
New Horizon,中2,3,1,international,国際的な
New Horizon,中2,3,1,nursery,保育園
New Horizon,中2,3,1,note(s),メモ、注意書き
New Horizon,中2,3,1,own,自分自身の
New Horizon,中2,3,1,tag,札
New Horizon,中2,3,1,chopstick(s),箸
New Horizon,中2,3,1,picture book,絵本
New Horizon,中2,3,1,computer,コンピュータ
New Horizon,中3,3,1,danger,危険
New Horizon,中3,3,1,extinction,絶滅
New Horizon,中3,3,1,challenge(s),課題
New Horizon,中3,3,1,human,人間の
New Horizon,中3,3,1,endangered,絶滅の危機にある
New Horizon,中3,3,1,survive,生き残る
New Horizon,中3,3,1,trouble,問題、困難
New Horizon,中3,3,1,be in danger of,〜の危険にさらされている
New Horizon,中3,3,1,climate,気候
New Horizon,中1,3,2,around,～の周りに
New Horizon,中1,3,2,after,～の後で
New Horizon,中1,3,2,online,オンラインで
New Horizon,中1,3,2,live,住む、暮らす
New Horizon,中1,3,2,come,来る
New Horizon,中1,3,2,by,～で、～によって
New Horizon,中1,3,2,walk,歩く
New Horizon,中1,3,2,when,いつ
New Horizon,中1,3,2,study,勉強する
New Horizon,中1,3,2,week,週
New Horizon,中2,3,2,chose,選んだ
New Horizon,中2,3,2,colorful,色とりどりの
New Horizon,中2,3,2,illustration(s),イラスト、挿絵
New Horizon,中2,3,2,How about ...?,～はどうですか？
New Horizon,中3,3,2,cheetah(s),チーター
New Horizon,中3,3,2,sea otter(s),ラッコ
New Horizon,中3,3,2,article,記事
New Horizon,中3,3,2,IUCN,国際自然保護連合
New Horizon,中3,3,2,Red List,レッドリスト
New Horizon,中3,3,2,hear of,〜について聞く
New Horizon,中1,3,3,hallway,廊下
New Horizon,中1,3,3,win,勝つ
New Horizon,中1,3,3,next,次の
New Horizon,中1,3,3,luck,運
New Horizon,中1,3,3,near,～の近くに
New Horizon,中1,3,3,where,どこに
New Horizon,中1,3,3,practice,練習する
New Horizon,中1,3,3,hard,熱心に、難しい
New Horizon,中1,3,3,go,行く
New Horizon,中1,3,3,park,公園
New Horizon,中1,3,3,station,駅
New Horizon,中1,3,3,by,～のそば
New Horizon,中1,3,3,under,～の下
New Horizon,中1,3,3,when's,when is の短縮
New Horizon,中1,3,3,where's,where is の短縮
New Horizon,中1,3,3,Good luck.,幸運を。
New Horizon,中2,3,3,pretty,かわいらしい
New Horizon,中2,3,3,taught,教えた
New Horizon,中2,3,3,important,重要な
New Horizon,中2,3,3,moon,月
New Horizon,中2,3,3,lay,lie（横たわる）の過去形
New Horizon,中2,3,3,leaf,葉
New Horizon,中2,3,3,pop,ポンと飛び出す
New Horizon,中2,3,3,tiny,とても小さい
New Horizon,中2,3,3,caterpillar,いもむし
New Horizon,中2,3,3,come up,(太陽などが)昇る
New Horizon,中2,3,3,come out of,～から出てくる
New Horizon,中3,3,3,population,個体数、人口
New Horizon,中3,3,3,rapidly,急速に
New Horizon,中3,3,3,beginning,初め
New Horizon,中3,3,3,century,世紀
New Horizon,中3,3,3,shock(ed),ショックを受けた
New Horizon,中3,3,3,safely,安全に
New Horizon,中3,3,3,overhunting,乱獲
New Horizon,中3,3,3,oil,石油
New Horizon,中3,3,3,spill(s),流出
New Horizon,中3,3,3,hunting,狩り
New Horizon,中3,3,3,killer whale(s),シャチ
New Horizon,中3,3,3,as a result,結果として
New Horizon,中1,3,4,sister,姉妹
New Horizon,中1,3,4,car,車
New Horizon,中1,3,4,girl,女の子
New Horizon,中1,3,4,small,小さい
New Horizon,中1,3,4,boy,男の子
New Horizon,中1,3,4,mouse,ネズミ
New Horizon,中1,3,4,brown,茶色
New Horizon,中1,3,4,water,水
New Horizon,中1,3,4,T-shirt,Tシャツ
New Horizon,中1,3,4,star,星
New Horizon,中1,3,4,round,丸い
New Horizon,中1,3,4,thirteen,13
New Horizon,中1,3,4,baseball,野球
New Horizon,中1,3,4,summer,夏
New Horizon,中1,3,4,winter,冬
New Horizon,中1,3,4,house,家
New Horizon,中1,3,4,town,町
New Horizon,中1,3,4,ball,ボール
New Horizon,中1,3,4,bake,（パンなどを）焼く
New Horizon,中1,3,4,sound,音
New Horizon,中1,3,4,mother,母
New Horizon,中1,3,4,enjoy,楽しむ
New Horizon,中1,3,4,fall,秋
New Horizon,中1,3,4,party,パーティー
New Horizon,中1,3,4,birthday,誕生日
New Horizon,中2,3,4,learn(ed),学ぶ、学んだ
New Horizon,中2,3,4,necessary,必要な
New Horizon,中2,3,4,adjust,調整する
New Horizon,中2,3,4,speed,速さ
New Horizon,中2,3,4,story,物語
New Horizon,中2,3,4,difficult,難しい
New Horizon,中2,3,4,sentence(s),文
New Horizon,中2,3,4,clearly,はっきりと
New Horizon,中2,3,4,understand,理解する
New Horizon,中2,3,4,smile(d),微笑む、微笑んだ
New Horizon,中2,3,4,clap(ped),手をたたく、手をたたいた
New Horizon,中2,3,4,glad,うれしい
New Horizon,中2,3,4,loud,大きな声で
New Horizon,中2,3,4,sincerely,心から
New Horizon,中2,3,4,Thank you for ...,～をありがとう
New Horizon,中2,3,4,from now on,これからは
New Horizon,中3,3,4,native,原産の、その土地固有の
New Horizon,中3,3,4,logging,伐採
New Horizon,中3,3,4,traffic accident(s),交通事故
New Horizon,中3,3,4,research,研究、調査
New Horizon,中3,3,4,categorize(d),分類される
New Horizon,中3,3,4,critically,危機的に
New Horizon,中3,3,4,citizen(s),市民
New Horizon,中3,3,4,ecosystem,生態系
New Horizon,中3,3,4,human being(s),人間
New Horizon,中3,3,4,relate(d),関係がある
New Horizon,中3,3,4,action,行動
New Horizon,中3,3,5,breed,繁殖させる
New Horizon,中3,3,5,release(d),放す
New Horizon,中3,3,5,reach(ed),達する
New Horizon,中3,3,5,nowadays,今日では
New Horizon,中3,3,5,continue(d),続ける
New Horizon,中3,3,5,crested ibis(es),トキ
New Horizon,中3,3,6,item(s),品物
New Horizon,中3,3,6,piece,一片
New Horizon,中3,3,6,cloth,布
New Horizon,中3,3,6,wrap,包む
New Horizon,中3,3,6,fold,たたむ
New Horizon,中3,3,6,convenient,便利な
New Horizon,中3,3,6,instead,代わりに
New Horizon,中3,3,6,resource(s),資源
New Horizon,中3,3,6,maple syrup,メープルシロップ
New Horizon,中3,3,6,poutine,プーティン
New Horizon,中3,3,6,dream catcher,ドリームキャッチャー
New Horizon,中3,3,6,pine mushrooms,松茸
New Horizon,中3,3,6,handcrafted,手作りの
New Horizon,中3,3,6,consist(s) of,〜から成っている
New Horizon,中3,3,6,trap(s),〜をとらえる
New Horizon,中3,3,6,beloved,愛されている
New Horizon,中3,3,6,overseas,海外へ
New Horizon,中3,3,6,ice hockey,アイスホッケー
New Horizon,中3,3,6,lacrosse,ラクロス
New Horizon,中3,3,6,pastime,娯楽
New Horizon,中3,3,6,puck,パック（ゴムの円盤）
New Horizon,中3,3,6,equipment,用具
New Horizon,中3,3,6,play a role,役割を果たす
New Horizon,中3,3,6,bring ... together,〜を団結させる
New Horizon,中3,3,6,originally,もとは
New Horizon,中3,3,6,spiritual,神聖な
New Horizon,中3,3,6,ritual,儀式
New Horizon,中3,3,6,indigenous people,先住民
New Horizon,中3,3,6,sunset,日の入り
New Horizon,中2,3,7,flour,小麦粉
New Horizon,中2,3,7,cabbage,キャベツ
New Horizon,中2,3,7,crispy,カリカリの
New Horizon,中2,3,7,tasty,おいしい
New Horizon,中2,3,7,easily,簡単に
New Horizon,中2,3,7,ingredient(s),材料、具材
New Horizon,中2,3,7,reason(s),理由
New Horizon,中2,3,7,review,批評
New Horizon,中2,3,7,site,サイト
New Horizon,中2,3,7,helpful,役に立つ
New Horizon,中2,3,7,conveyor belt sushi,回転ずし
New Horizon,中2,3,7,reasonable,手ごろな
New Horizon,中2,3,7,price(s),値段
New Horizon,中2,3,7,be able to,…できる
New Horizon,中2,3,7,serve,…を提供する
New Horizon,中2,3,7,raw,生の
New Horizon,中2,3,7,... such as ~,〜のような…
New Horizon,中2,3,7,offer(s),…を提供する
New Horizon,中2,3,7,choice,選択
New Horizon,中2,3,7,strength,強さ、濃さ
New Horizon,中2,3,7,staff,従業員
New Horizon,中2,3,7,assist,…を助ける
New Horizon,中2,3,7,side dish,副菜
New Horizon,中2,3,7,optional,自由に選べる
New Horizon,中2,3,7,mayonnaise,マヨネーズ
New Horizon,中2,3,7,instruction(s),指示
New Horizon,中2,3,7,mix,…を混ぜる
New Horizon,中2,3,7,bowl,ボウル
New Horizon,中2,3,7,aside,わきへ
New Horizon,中2,3,7,chop,…を切り刻む
New Horizon,中2,3,7,stir,かき混ぜる
New Horizon,中2,3,7,oil,油
New Horizon,中2,3,7,hot plate,ホットプレート
New Horizon,中2,3,7,frying pan,フライパン
New Horizon,中2,3,7,heat,…を熱する
New Horizon,中2,3,7,pour in,…を(流し)入れる
New Horizon,中2,3,7,spread,…を広げる
New Horizon,中2,3,7,grill,…を焼く
New Horizon,中2,3,7,medium,中くらいの
New Horizon,中2,3,7,until,…まで
New Horizon,中2,3,7,bottom,裏
New Horizon,中2,3,7,flip,…をひっくり返す
New Horizon,中3,3,7,lullaby,子守歌
New Horizon,中3,3,7,road,道
New Horizon,中3,3,7,bomb,爆弾
New Horizon,中3,3,7,lost,失った
New Horizon,中3,3,7,injure(d),…を傷つける
New Horizon,中3,3,7,shade,陰
New Horizon,中3,3,7,dead,死んだ
New Horizon,中3,3,7,weak,弱い、かすかな
New Horizon,中3,3,7,mommy,お母ちゃん
New Horizon,中3,3,7,"cry, cried",泣く
New Horizon,中3,3,7,held,…を抱く
New Horizon,中3,3,7,real,本当の
New Horizon,中3,3,7,tightly,しっかりと
New Horizon,中3,3,7,while,しばらくの間
New Horizon,中3,3,7,quietly,静かに
New Horizon,中3,3,7,after a while,しばらくして
New Horizon,中3,3,7,nuclear,核の
New Horizon,中3,3,7,peace,平和
New Horizon,中3,3,7,bright,明るい
New Horizon,中3,3,7,cloudless,雲のない
New Horizon,中3,3,7,death,死
New Horizon,中3,3,7,sky,空
New Horizon,中3,3,7,president,大統領
New Horizon,中3,3,7,meant,意味した
New Horizon,中3,3,7,war,戦争
New Horizon,中3,3,7,courage,勇気
New Horizon,中3,3,7,pursue,…を追い求める
New Horizon,中3,3,7,worth,…の価値がある
